start_id|end_id
1168231118629|962072688415
962072688430|962072688429
1168231118681|549755828051
1099511641962|1030792165225
1099511641971|1099511641969
1168231118724|1168231118718
1099511642014|1099511642006
1168231118767|824633735085
1099511642040|1030792165298
1168231118793|1168231118788
1030792165330|618475304913
1168231118819|755914258396
824633735156|824633735153
962072688637|962072688632
962072688671|962072688665
1168231118888|1168231118883
1168231118905|893353211957
1168231118931|1168231118930
755914258524|755914258522
824633735277|824633735273
1099511642281|687194781857
893353212082|755914258608
1030792165571|1030792165567
893353212108|893353212107
893353212116|893353212107
1030792165597|1030792165594
1168231119104|274877921532
1099511642385|1030792165639
1099511642394|1099511642390
549755828523|549755828520
1030792165684|1030792165682
893353212229|893353212224
1168231119199|1168231119197
1168231119216|1168231119215
1099511642523|1099511642522
824633735588|618475305376
1099511642549|962072689070
1030792165856|1030792165852
1099511642618|1099511642615
824633735683|824633735680
1168231119371|1168231119366
1030792165917|1030792165915
1030792165925|1030792165919
1168231119406|1099511642668
1168231119423|1168231119422
1168231119440|1168231119439
962072689250|893353212513
755914259050|755914259044
1168231119483|1168231119478
1168231119492|1099511642752
549755828877|549755828875
1030792166037|1030792166028
1168231119518|755914259098
1168231119535|1099511642798
1168231119552|1168231119545
549755828937|481036352197
1030792166115|893353212641
1168231119595|1168231119594
1030792166132|1030792166130
824633735933|755914259196
1168231119621|1168231119615
1168231119647|1168231119645
1168231119664|1168231119662
1168231119707|687194782551
962072689517|824633736044
962072689534|962072689532
1168231119759|1168231119756
962072689560|962072689559
1099511643040|1099511643036
1099511643066|1099511643058
1099511643075|1099511643072
1099511643083|1099511643075
618475305940|618475305937
1030792166373|1030792166369
1099511643118|1099511643114
962072689663|343597399035
1099511643152|1099511643146
824633736234|824633736229
1168231119940|1168231119933
1168231119957|1168231119946
1168231119975|1168231119973
1168231120001|1168231119996
1030792166546|618475306125
1099511643308|1099511643305
755914259645|755914259633
893353213126|755914259650
1099511643360|1099511643354
1099511643394|962072689916
824633736459|687194782986
1168231120148|1099511643410
824633736502|755914259762
1168231120191|1168231120190
1168231120199|1168231120196
1168231120242|1099511643502
1168231120269|1168231120267
1099511643550|1099511643542
1168231120359|1168231120358
1168231120377|1168231120376
1168231120385|1168231120384
1168231120402|1168231120401
1168231120411|1099511643674
1099511643684|962072690210
1099511643692|1030792166951
1168231120439|1168231120438
1168231120448|1099511643711
1099511643720|1099511643711
1168231120464|1099511643711
1099511643737|1030792167000
1099511643745|1030792167005
1168231120490|1099511643752
1168231120498|1168231120490
1099511643771|1099511643768
1168231120515|481036353140
1168231120524|1168231120522
1168231120570|1168231120568
1168231120578|1168231120570
1099511643868|1099511643865
1030792167140|1030792167133
1168231120638|1168231120633
962072690494|962072690492
962072690502|962072690492
962072690511|962072690507
1168231120772|1168231120768
1168231120789|1168231120784
1168231120798|1168231120796
1168231120806|1168231120802
1168231120850|1168231120848
1030792167404|1030792167402
1099511644182|1099511644178
1099511644191|755914260510
1168231120935|755914260510
1168231120952|962072690740
1168231120960|962072690740
1168231120969|1168231120965
1168231120977|1168231120965
1168231120986|1168231120983
1168231120994|1168231120983
1168231121011|1168231121003
1168231121028|1099511644284
1099511644300|1099511644298
1168231121045|1168231121039
1168231121070|1168231121068
1168231121087|1168231121081
1168231121095|1168231121081
1168231121104|1168231121101
1168231121112|1168231121103
1168231121156|1168231121152
1168231121164|1168231121148
1168231121173|1168231121169
1168231121181|1168231121169
1099511644454|1099511644450
1099511644462|1099511644450
1168231121215|1168231121212
1030792167760|1030792167759
1030792167768|1030792167763
1168231121257|962072691043
1168231121266|1168231121265
1030792168218|1030792168215
962072691491|962072691487
1099511644972|962072691498
1030792168271|1030792168265
1030792168280|1030792168276
1030792168289|1030792168288
1030792168297|1030792168288
1168231121804|1168231121803
962072691604|962072691593
1168231121821|687194784667
1168231121838|1168231121831
1099511645128|962072691653
755914261474|755914261473
1168231121898|1168231121888
1168231121907|1168231121906
1168231121915|1168231121911
1168231122608|1168231122602
1168231122616|1168231122615
962072692417|962072692413
618475308745|618475308743
824633738970|824633738965
1168231122658|1168231122657
755914262251|481036355303
824633738995|824633738986
1168231122692|1168231122691
1168231122700|1168231122685
1099511645973|1099511645972
1099511645981|1099511645978
1099511646421|1099511646416
1099511646430|1099511646428
1168231123175|1168231123174
962072692977|962072692972
1099511646548|755914262865
1168231123293|1099511646555
1168231123337|962072693122
1030792169874|893353216398
1099511646619|1099511646616
1099511646628|1099511646626
1099511646655|1099511646652
1099511646673|1099511646669
1099511646753|1099511646747
1168231123497|1099511646748
1168231123506|206158449198
1168231123514|1168231123511
1168231123523|1099511646785
1099511646796|1099511646790
1168231123540|1168231123534
1099511646839|206158449270
1099511646847|1099511646839
687194786448|687194786443
1168231123617|1168231123612
1030792170162|1030792170158
1030792170179|1030792170176
1030792170555|962072693816
1099511647344|1030792170605
1168231124098|824633740412
1168231124107|893353217160
824633740436|687194786959
893353217181|824633740444
1168231124143|1168231124141
1168231124178|1168231124176
1168231124187|962072693978
1168231124196|1168231124192
1099511647469|1099511647465
962072694006|481036356851
1099511647487|1099511647485
1099511647504|893353217291
893353217305|893353217303
962072694049|893353217311
1099511647530|687194787109
1168231124292|1168231124289
1168231124309|1168231124307
687194787183|687194787177
1030792170898|1030792170897
1099511647678|687194787260
1030792170950|687194787269
1168231124431|1168231124425
1168231124440|1168231124439
1168231124448|1168231124443
893353217530|893353217520
1168231124500|687194787339
687194787357|687194787351
1030792171054|1030792171045
1030792171063|1030792171062
962072694379|962072694373
962072694396|962072694393
1099511647877|687194787457
962072694422|962072694413
893353217695|893353217694
1168231124665|1168231124657
1168231124673|1168231124665
1099511647946|1099511647941
1099511647954|1099511647941
893353217755|893353217754
893353217763|893353217756
1030792171243|1030792171238
1168231124724|1168231124720
1168231124757|1168231124755
1099511648030|1099511648028
1099511648038|1099511648033
1099511648055|1099511648053
1099511648063|1099511648055
962072694608|962072694601
1030792171369|618475310948
1168231124850|1168231124849
1168231124858|1168231124853
1099511648139|824633741189
1168231124883|1099511648134
1168231124892|1168231124888
1168231124900|1168231124888
1168231124917|1168231124912
1168231124925|1168231124911
1099511648215|1099511648213
1099511648223|1099511648213
1099511648231|1099511648230
1099511648240|1099511648234
1168231124984|1099511648234
893353218049|893353218047
1030792171529|824633741320
1099511648273|1099511648268
1030792171554|1030792171552
1168231125043|1168231125042
1168231125060|824633741374
1030792171596|1030792171580
1030792171605|549755834451
1168231125102|1168231125093
1168231125110|1168231125096
1168231125119|1168231125112
962072694920|824633741447
1168231125136|962072694920
1168231125144|1168231125134
893353218209|893353218204
893353218234|893353218231
893353218242|893353218234
1168231125195|1168231125192
1168231125203|1168231125191
1099511648484|1099511648482
1099511648492|1099511648482
1099511648501|1099511648498
1099511648509|1099511648504
1168231125262|1168231125260
1168231125270|1168231125262
1030792171807|1030792171801
1168231125287|1030792171814
1168231125296|824633741614
1168231125304|1168231125295
687194788169|687194788167
893353218385|687194788171
1030792171874|1030792171868
1030792171882|1030792171881
1030792171899|1030792171895
1168231125405|1168231125404
1168231125413|1168231125406
1099511648686|1099511648685
1099511648694|1099511648685
1168231125455|549755834817
1168231125465|687194788310
893353218529|687194788310
1099511648745|962072695268
893353218546|893353218544
1168231125515|1168231125514
1168231125523|1168231125514
893353218588|893353218581
893353218596|893353218590
1099511648813|1099511648812
1168231125565|1099511648813
1099511648838|1099511648835
962072695391|962072695384
824633741927|824633741917
1099511648880|1099511648879
1099511648888|1099511648876
1168231125641|1168231125635
687194788497|618475311745
1030792172186|962072695445
962072695458|962072695455
1168231125683|1099511648946
1168231125691|893353218746
1168231125717|1168231125709
1099511648989|549755835087
962072695526|962072695525
962072695534|962072695522
824633742071|824633742068
1099511649048|824633742090
1099511649057|1099511649053
1168231125810|893353218864
1168231125818|1168231125815
1168231125843|1030792172362
1099511649141|962072695666
1168231125885|1168231125880
1099511649158|618475312003
1099511649166|1099511649164
1168231125919|618475312023
1099511649191|1099511649179
1030792172464|962072695726
1099511649208|824633742253
1099511649233|1099511649224
1030792172506|1030792172501
1099511649250|1099511649245
1168231126003|1168231126000
1168231126011|1168231125997
1168231126020|1030792172543
1099511649292|1030792172543
1168231126037|1168231126035
1168231126045|1168231126037
1168231126053|1168231126052
1030792172598|1030792172588
687194788927|549755835453
1168231126095|1168231126089
1168231126104|1168231126103
1168231126112|1168231126099
1099511649385|1099511649383
1099511649393|1099511649386
1099511649401|1099511649384
1168231126154|687194788998
824633742491|824633742487
1030792172716|1030792172715
1168231126213|1168231126206
1168231126221|1168231126218
1099511649502|1099511649497
824633742575|824633742567
1099511649527|824633742567
1168231126273|1168231126272
962072696073|893353219324
962072696082|824633742608
1168231126306|962072696089
1168231126323|1168231126320
1168231126340|1168231126335
1168231126382|1030792172908
962072696182|755914265973
1168231126424|1168231126422
1168231126449|1168231126446
1099511649730|824633742776
1099511649772|1099511649771
1168231126516|1099511649776
1099511649789|1030792173049
1030792173061|1030792173049
1030792173078|1030792173074
962072696350|962072696345
1168231126567|1168231126563
1099511649839|1099511649835
1030792173129|962072696389
1168231126609|1168231126605
893353219674|893353219673
1168231126626|755914266207
1030792173171|1030792173169
1168231126651|962072696440
1168231126660|274877929089
1030792173196|1030792173190
962072696477|962072696471
1030792173221|1030792173216
1099511649966|1030792173226
1168231126727|1168231126719
1168231126735|1168231126732
1168231126752|824633743066
1030792173305|1030792173301
1168231126786|687194789631
1168231126794|1168231126788
824633743131|824633743125
549755836195|549755836182
1030792173381|1030792173374
1168231126861|1030792173374
1030792173423|1030792173420
1030792173431|1030792173428
1168231126912|1168231126908
1168231126937|1168231126933
1168231126945|1168231126940
1099511650226|755914266542
1099511650243|824633743295
1099511650251|1099511650238
1099511650260|1030792173520
1168231127004|1030792173531
824633743349|824633743337
1030792173566|893353220091
1168231127046|893353220093
1168231127071|1168231127070
1168231127122|1168231127120
1168231127130|1168231127120
962072696947|687194789990
1030792173717|1030792173715
824633743517|824633743505
1099511650478|1099511650468
1168231127231|1168231127225
1099511650503|824633743556
1168231127256|1168231127254
1168231127273|962072697064
1168231127281|962072697064
1168231127298|962072697077
1099511650579|1099511650572
1099511650587|1099511650586
1168231127332|962072697123
962072697132|962072697123
893353220413|893353220406
1168231127365|893353220406
1168231127382|1099511650639
1168231127407|1168231127396
1099511650688|1099511650681
1168231127441|1168231127434
1030792173994|1030792173992
1168231127483|1168231127473
1168231127491|1168231127472
1099511650764|1099511650760
1168231127508|1099511650762
1030792174045|687194790362
687194790373|687194790362
1099511650797|962072697315
962072697352|549755836933
1168231127568|1168231127565
962072697368|962072697351
1030792174113|1030792174108
1030792174121|1030792174113
1168231127602|1168231127600
1168231127610|1030792174134
824633743938|824633743921
1030792174163|1030792174155
1030792174172|1030792174169
1099511650916|1099511650913
1168231127686|1168231127684
1168231127694|1168231127687
1099511650992|1099511650984
1099511651000|1099511650984
1099511651017|1099511651005
1168231127787|1168231127786
1168231127795|1168231127794
618475313924|549755837184
962072697612|962072697597
1099511651101|1099511651095
755914267446|618475313964
1168231127871|1030792174398
1168231127879|1168231127871
1168231127896|1030792174423
1168231127913|1168231127910
893353220977|412316883818
1099511651194|1099511651190
893353220994|481036360576
1030792174483|1030792174478
1168231127963|1099511651226
1168231128005|1030792174532
1168231128014|412316883914
893353221103|893353221089
1168231128081|962072697867
1099511651353|1099511651346
1168231128098|1168231128093
1168231128106|1168231128094
1030792174651|824633744442
1168231128131|824633744442
1030792174693|549755837533
1168231128182|1168231128177
1099511651471|824633744518
1168231128224|755914267803
1168231128232|1168231128231
755914267850|755914267846
755914267858|755914267845
1168231128291|1168231128290
1168231128316|1168231128314
1099511651589|1030792174849
1168231128333|1099511651594
824633744670|824633744667
1030792174886|824633744677
1030792174920|962072698182
1168231128400|1168231128391
1168231128409|1168231128405
1168231128417|343597407579
1099511651698|1099511651690
1030792174979|1030792174975
1099511651723|1030792174976
1168231128468|755914268049
1168231128476|755914268049
1168231128493|1168231128488
1168231128501|1168231128491
1030792175038|1030792175036
1030792175046|1030792175036
1168231128535|824633744853
687194791391|687194791377
1030792175080|1030792175076
1030792175088|1030792175076
1168231128577|1168231128574
1168231128602|1168231128593
1099511651883|1099511651876
1168231128627|1099511651890
1168231128636|1099511651895
1099511651925|1099511651919
1099511651933|1099511651918
1168231128686|549755838060
1168231128711|1168231128697
1168231128720|1099511651979
1099511651992|1099511651979
1168231128745|755914268324
893353221818|893353221817
1168231128770|1168231128757
1030792175307|343597407945
481036361427|412316884688
687194791643|343597407945
893353221860|893353221858
893353221868|893353221857
962072698621|962072698615
1099511652101|962072698626
1099511652110|1099511652109
1168231128854|1168231128849
1099511652135|962072698659
1168231128888|824633745201
1099511652177|1030792175434
1030792175450|1030792175449
893353222020|687194791809
1099511652236|1099511652227
1030792175517|1030792175512
1168231129014|618475315115
1168231129039|1168231129036
1168231129048|1099511652308
1168231129056|1168231129046
1168231129081|1168231129078
1168231129098|1168231129090
962072698907|893353222163
893353222179|893353222174
1099511652413|1099511652409
1168231129157|1099511652419
1030792175694|1030792175690
1168231129174|1168231129172
1099511652455|1099511652452
1168231129199|1168231129190
962072699000|824633745523
1030792175744|824633745526
1099511652497|1030792175755
1099511652505|1099511652499
962072699067|687194792119
824633745603|824633745592
1168231129300|1099511652551
1099511652573|1099511652572
1099511652581|1099511652576
1030792175853|1030792175850
962072699134|962072699133
1168231129359|1168231129358
1030792175895|755914268940
893353222432|893353222430
1168231129384|1168231129380
1168231129401|1168231129396
1099511652682|962072699205
1099511652707|1099511652701
1099511652715|1099511652698
1168231129460|1168231129456
1099511652749|962072699271
962072699285|962072699273
1168231129502|1168231129497
1168231129510|1168231129504
1099511652791|1099511652790
1168231129552|1168231129546
1099511652825|1030792176087
1168231129569|1168231129566
1099511652850|687194792429
962072699386|687194792429
1168231129619|755914269187
1099511652909|1099511652907
1099511652917|1099511652908
962072699462|962072699456
1099511652951|1099511652948
1099511652959|1099511652949
962072699512|962072699501
1030792176265|962072699520
1168231129754|1168231129752
1099511653026|962072699539
962072699563|962072699560
274877932228|274877932222
755914269388|755914269384
1168231129813|1168231129810
1030792176374|1030792176367
1099511653119|893353222909
893353222919|893353222909
1168231129888|1168231129885
1030792176425|962072699685
824633746225|824633746224
1099511653186|1099511653185
824633746259|824633746256
1168231129947|1168231129943
1168231129972|1168231129957
755914269565|755914269562
962072699781|962072699778
1168231130006|1168231130001
1168231130014|1168231130009
1030792176551|824633746339
1099511653295|1099511653290
1030792176576|1030792176575
1030792176584|1030792176580
893353223129|755914269646
1168231130098|1168231130088
893353223163|893353223161
1168231130132|687194792976
1168231130140|687194792977
1099511653421|824633746469
1168231130166|1168231130164
1168231130174|1168231130164
962072699975|962072699974
1030792176719|962072699974
962072699991|962072699976
962072700000|962072699998
962072700008|962072699998
1168231130233|1030792176758
1099511653505|1030792176756
1099511653514|1099511653511
755914269859|755914269848
1099511653547|1099511653530
893353223373|893353223365
893353223381|893353223365
1168231130342|962072700127
1168231130359|1168231130351
1168231130367|1099511653620
824633746704|824633746698
1168231130401|1168231130399
1168231130409|1168231130399
1168231130435|962072700223
1030792176988|1030792176985
1099511653732|1099511653728
1030792177013|1030792177010
962072700294|962072700290
1168231130510|962072700290
1030792177055|824633746839
1168231130569|1168231130559
1099511653850|1099511653839
1099511653875|1099511653870
1168231130620|1030792177144
1168231130628|1168231130623
1168231130637|1168231130636
1168231130645|1168231130636
1168231130653|1168231130636
1168231130662|1168231130660
1168231130670|1168231130667
1168231130687|1168231130685
1168231130695|1168231130685
1168231130712|1168231130709
893353223785|755914270310
1168231130737|1168231130725
824633747074|687194793588
962072700563|962072700555
962072700571|962072700562
1099511654052|1099511654049
1099511654060|1099511654049
1168231130813|1030792177337
481036363461|68719503027
1168231130838|1168231130826
1099511654119|1099511654116
1099511654127|893353223917
1168231130872|1168231130867
1099511654144|1099511654134
1168231130897|824633747210
618475317034|618475317027
1099511654203|1099511654196
1168231130947|1168231130942
1099511654228|1099511654221
1168231130981|1168231130976
1168231130989|1168231130982
1168231130998|1168231130994
1030792177543|824633747334
1168231131023|755914270603
1168231131031|1168231131016
1168231131048|1099511654304
1099511654329|1099511654327
893353224130|893353224129
1168231131091|755914270671
755914270683|755914270681
1168231131116|1099511654378
1168231131133|1099511654393
824633747470|824633747464
1030792177686|1030792177681
893353224223|893353224219
1168231131217|1099511654480
1168231131234|1168231131229
1168231131242|1168231131241
962072701043|962072701042
687194794107|618475317367
